uniq,kingdom,phylum,class,order,family,genus,species
uniq43140,Eukaryota,Cnidaria,Scyphozoa,"Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",,,
uniq50117,Eukaryota,Cnidaria,Scyphozoa,"Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",,,
uniq29138,Eukaryota,Ctenophora,Tentaculata,"Tentaculata_140493,o:Platyctenida_140471,f:Coeloplanidae_140472,g:Coeloplana_140473,s:Coeloplana",,,
uniq1263,Eukaryota,Echinodermata,Echinodermata,Echinodermata_7586,,,
uniq209,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Spinulosida_55644,f:Echinasteridae_60576,g:Echinaster_72720,s:Echinaster",,,
uniq11,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Acanthasteridae_133432,g:Acanthaster_133433,s:Acanthaster",,,
uniq27709,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Dactylosaster_742511,s:Dactylosaster",,,
uniq502,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Fromia_109179,s:Fromia",,,
uniq5,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia",,,
uniq36,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia",,,
uniq197,Eukaryota,Echinodermata,Asteroidea,"Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia",,,
uniq11177,Eukaryota,Echinodermata,Crinoidea,"Crinoidea_35069,o:Comatulida_7581",,,
uniq50137,Eukaryota,Echinodermata,Crinoidea,"Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121",,,
uniq874,Eukaryota,Echinodermata,Crinoidea,"Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121,g:Comanthus_706649,s:Comanthus",,,
uniq10510,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Arbacioida,f:Arbaciidae,g:Arbacia,s:crassispina",,,
uniq14416,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Arbacioida,f:Arbaciidae,g:Arbacia,s:dufresnii",,,
uniq50811,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Arbacioida,f:Arbaciidae,g:Arbacia,s:dufresnii",,,
uniq6267,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Camarodonta_2785018,f:Echinometridae_31176,s:Echinometridae",,,
uniq5072,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Camarodonta_2785018,f:Echinoneidae_271682,g:Koehleraster_2790564,s:Koehleraster",,,
uniq9128,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Camarodonta_2785018,f:Echinoneidae_271682,g:Koehleraster_2790564,s:Koehleraster",,,
uniq18271,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Camarodonta_2785018,f:Echinoneidae_271682,g:Koehleraster_2790564,s:Koehleraster",,,
uniq27212,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Camarodonta_2785018,f:Echinoneidae_271682,g:Koehleraster_2790564,s:Koehleraster",,,
uniq5276,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Cidaroida_7627,f:Cidaridae_7630,g:Eucidaris_7631,s:Eucidaris",,,
uniq36780,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Clypeasteroida_31186,f:Fibulariidae_337424,g:Fibularia_2248351,s:Fibularia",,,
uniq15790,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Diadematoida_31172,f:Diadematidae_31173,g:Astropyga_105627,s:Astropyga",,,
uniq21553,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Diadematoida_31172,f:Diadematidae_31173,g:Echinothrix_742513,s:Echinothrix",,,
uniq14599,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Spatangoida_41317,f:Brissidae_41319,g:Metalia_271717,s:Metalia",,,
uniq50063,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Spatangoida_41317,f:Brissidae_41319,g:Metalia_271717,s:Metalia",,,
uniq821,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Spatangoida_41317,f:Loveniidae_41318,g:Lovenia_271715,s:Lovenia",,,
uniq2169,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia",,,
uniq7089,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia",,,
uniq42377,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia",,,
uniq15695,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Temnopleuroida_31184,f:Toxopneustidae_31185,g:Tripneustes_7672,s:Tripneustes",,,
uniq39002,Eukaryota,Echinodermata,Echinoidea,"Echinoidea_7625,o:Temnopleuroida_31184,f:Toxopneustidae_31185,g:Tripneustes_7672,s:Tripneustes",,,
uniq12570,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Apodida_7701,f:Synaptidae_7702,s:Synaptidae",,,
uniq14,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq1850,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq12820,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq17071,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq30145,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq32409,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq41312,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq46821,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq46911,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria",,,
uniq11734,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:mammata",,,
uniq4601,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:mammata",,,
uniq9230,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:mammata",,,
uniq4768,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas",,,
uniq36867,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas",,,
uniq45506,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas",,,
uniq50881,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas",,,
uniq44535,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Pearsonothuria_240140,s:Pearsonothuria",,,
uniq285,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Stichopodidae_7687,g:Stichopus_7691,s:Stichopus",,,
uniq2034,Eukaryota,Echinodermata,Holothuroidea,"Holothuroidea_7705,o:Aspidochirotida_7682,f:Stichopodidae_7687,g:Thelenota_306321,s:Thelenota",,,
uniq21254,Eukaryota,Echinodermata,Ophiuroidea,Ophiuroidea_7618,,,
uniq6096,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457",,,
uniq1847,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Amphiuridae_106738,g:Amphiodia_869199,s:Amphiodia",,,
uniq6239,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Amphiuridae_106738,g:Amphiura_82377,s:Amphiura",,,
uniq29271,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Breviturma_2771563,s:Breviturma",,,
uniq9178,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiocoma_7622,s:Ophiocoma",,,
uniq15382,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiocoma_7622,s:Ophiocoma",,,
uniq18495,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiocoma_7622,s:Ophiocoma",,,
uniq48094,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiocoma_7622,s:Ophiocoma",,,
uniq928,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiomastix_1815337,s:Ophiomastix",,,
uniq6091,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiomastix_1815337,s:Ophiomastix",,,
uniq11160,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiomastix_1815337,s:Ophiomastix",,,
uniq21372,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Ophiomastix_1815337,s:Ophiomastix",,,
uniq1829,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis",,,
uniq7152,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis",,,
uniq11815,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis",,,
uniq1437,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq4846,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq10926,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq13215,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq16268,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq35050,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq36478,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq38757,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq50423,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix",,,
uniq6901,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:fragilis",,,
uniq1414,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq5487,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq6293,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq9384,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq15275,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq12366,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq13772,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq37577,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq40126,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq51344,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix",,,
uniq7288,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiuridae_35054,g:Ophiura_48547,s:Ophiura",,,
uniq14337,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiuridae_35054,g:Ophiura_48547,s:Ophiura",,,
uniq45280,Eukaryota,Echinodermata,Ophiuroidea,"Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiuridae_35054,g:Ophiura_48547,s:Ophiura",,,
uniq1838,Eukaryota,Echinodermata,Echinodermata,"Echinodermata_7586,s:Eleutherozoa",,,
uniq4626,Eukaryota,Echinodermata,Echinodermata,"Echinodermata_7586,s:Eleutherozoa",,,
uniq9430,Eukaryota,Echinodermata,Echinodermata,"Echinodermata_7586,s:Eleutherozoa",,,
uniq38972,Eukaryota,Echinodermata,Echinodermata,"Echinodermata_7586,s:Eleutherozoa",,,
uniq20102,Eukaryota,Entoprocta,Entoprocta,"Entoprocta_43120,f:Loxosomatidae_231594,g:Loxomitra_768837,s:Loxomitra",,,
uniq443,Eukaryota,Hemichordata,Enteropneusta,"Enteropneusta_10220,f:Ptychoderidae_35078,s:Ptychoderidae",,,
uniq40190,Eukaryota,Hemichordata,Enteropneusta,"Enteropneusta_10220,s:Enteropneusta",,,
uniq46659,Eukaryota,Hemichordata,Enteropneusta,"Enteropneusta_10220,s:Enteropneusta",,,
uniq52713,Eukaryota,Hemichordata,Enteropneusta,"Enteropneusta_10220,s:Enteropneusta",,,
uniq23879,Eukaryota,Mollusca,Mollusca,Mollusca_6447,,,
uniq26607,Eukaryota,Mollusca,Mollusca,Mollusca_6447,,,
uniq47987,Eukaryota,Mollusca,Mollusca,Mollusca_6447,,,
uniq1715,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,f:Cyamiidae_1177115,g:Peregrinamor_1177094,s:Peregrinamor",,,
uniq19402,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Arcoida_6552,f:Arcidae_6553",,,
uniq23670,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Arcoida_6552,f:Arcidae_6553,g:Barbatia_6557,s:Barbatia",,,
uniq20877,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Cardiida_2783445",,,
uniq13981,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Cardiida_2783445,f:Cardiidae_55708,g:Fragum_80820,s:Fragum",,,
uniq1669,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Cardiida_2783445,f:Tellinidae_52798,g:Pinguitellina_1230581,s:Pinguitellina",,,
uniq6737,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Cardiida_2783445,f:Tellinidae_52798,g:Tellinella_1219310,s:Tellinella",,,
uniq33475,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Galeommatidae_52932,g:Phlyctaenachlamys_1873487,s:Phlyctaenachlamys",,,
uniq6156,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Galeommatidae_52932,g:Scintilla_1177105,s:Scintilla",,,
uniq35355,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Kelliidae_41677,g:Kellia_32588,s:Kellia",,,
uniq36444,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Kelliidae_41677,g:Kellia_32588,s:Kellia",,,
uniq40020,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Kelliidae_41677,g:Kellia_32588,s:Kellia",,,
uniq6871,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Lasaeidae_41671,g:Salpocola_1177103,s:Salpocola",,,
uniq35982,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Galeommatida_2783446,f:Lasaeidae_41671,g:Salpocola_1177103,s:Salpocola",,,
uniq13595,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Brachidontes,s:Brachidontes",,,
uniq11548,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus",,,
uniq28531,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus",,,
uniq48756,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus",,,
uniq40,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Trichomya_40251,s:Trichomya",,,
uniq660,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq2281,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq1737,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq1517,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq3836,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq2823,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq3355,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq3433,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq7081,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq3664,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq4018,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq4079,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq11648,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq5536,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq11440,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq5739,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq5939,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq6933,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq7145,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq7472,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq7858,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq7960,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq12027,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq9747,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq9926,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq10775,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq13308,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq10939,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq11021,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq11861,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq15787,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq12615,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq13057,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq13532,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq13671,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq14076,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq14082,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq14136,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq14254,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq15074,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq15096,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq15481,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq16002,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq16132,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq16144,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq16175,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq16315,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq17994,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq18135,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq18136,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq19157,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq19996,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq20072,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq20306,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq20650,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
uniq22571,Eukaryota,Mollusca,Bivalvia,"Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563",,,
